"f2","family","trait_id","trait_name","trait_value"
"1001104","10011","108","QFHQ","1.2"
"1000801","10008","108","QFHQ","1.01"
"915904","9159","108","QFHQ","0.866"
"915902","9159","108","QFHQ","1.083"
"915910","9159","108","QFHQ","0.878"
"915908","9159","108","QFHQ","1.2825"
"915912","9159","108","QFHQ","1.0095"
"915905","9159","108","QFHQ","1.1335"
"915909","9159","108","QFHQ","0.933"
"1013004","10130","108","QFHQ","1.07"
"1007206","10072","108","QFHQ","1.27"
"1013010","10130","108","QFHQ","1.02"
"1013008","10130","108","QFHQ","1.03"
"1013006","10130","108","QFHQ","1.21"
"1013007","10130","108","QFHQ","0.91"
"1008002","10080","108","QFHQ","0.93"
"1013001","10130","108","QFHQ","1.2"
"1012611","10126","108","QFHQ","0.93"
"1012203","10122","108","QFHQ","1.14"
"1012205","10122","108","QFHQ","0.95"
"1012207","10122","108","QFHQ","1.09"
"1013011","10130","108","QFHQ","0.89"
"1013005","10130","108","QFHQ","1.08"
"1009707","10097","108","QFHQ","1.17"
"1009703","10097","108","QFHQ","1.18"
"1009706","10097","108","QFHQ","1.19"
"1010606","10106","108","QFHQ","1.2"
"1009708","10097","108","QFHQ","1.19"
"1010602","10106","108","QFHQ","0.9"
"1009702","10097","108","QFHQ","1.21"
"1009503","10095","108","QFHQ","0.98"
"1009704","10097","108","QFHQ","1.3"
"1009711","10097","108","QFHQ","1.24"
"1010605","10106","108","QFHQ","0.8"
"1009705","10097","108","QFHQ","1.22"
"1009709","10097","108","QFHQ","1.25"
"1010601","10106","108","QFHQ","1.22"
"1013609","10136","108","QFHQ","1.18"
"1013414","10134","108","QFHQ","1.22"
"1013604","10136","108","QFHQ","1.21"
"1013708","10137","108","QFHQ","0.82"
"1013412","10134","108","QFHQ","0.85"
"1013409","10134","108","QFHQ","0.9"
"1013606","10136","108","QFHQ","0.99"
"1013411","10134","108","QFHQ","1.01"
"1013402","10134","108","QFHQ","1.33"
"1013602","10136","108","QFHQ","1.19"
"1013605","10136","108","QFHQ","1.12"
"1013611","10136","108","QFHQ","1.08"
"1013405","10134","108","QFHQ","1.27"
"1013407","10134","108","QFHQ","1.2"
"919302","9193","108","QFHQ","0.98"
"919601","9196","108","QFHQ","0.91"
"919301","9193","108","QFHQ","1.09"
"919609","9196","108","QFHQ","0.99"
"918805","9188","108","QFHQ","1.06"
"918609","9186","108","QFHQ","0.78"
"919603","9196","108","QFHQ","1.12"
"919308","9193","108","QFHQ","1.19"
"919307","9193","108","QFHQ","1.22"
"919602","9196","108","QFHQ","1"
"919304","9193","108","QFHQ","1.34"
"919303","9193","108","QFHQ","1.28"
"916103","9161","108","QFHQ","0.92"
"916303","9163","108","QFHQ","0.99"
"916106","9161","108","QFHQ","1.15"
"916102","9161","108","QFHQ","0.9"
"916302","9163","108","QFHQ","0.98"
"916104","9161","108","QFHQ","1.29"
"916110","9161","108","QFHQ","1.15"
"916304","9163","108","QFHQ","0.83"
"916308","9163","108","QFHQ","0.79"
"916112","9161","108","QFHQ","1.04"
"931804","9318","108","QFHQ","1.02"
"931408","9314","108","QFHQ","1.15"
"931410","9314","108","QFHQ","1.08"
"931406","9314","108","QFHQ","1.18"
"931808","9318","108","QFHQ","0.73"
"931404","9314","108","QFHQ","0.99"
"931801","9318","108","QFHQ","0.92"
"931802","9318","108","QFHQ","1.04"
"931805","9318","108","QFHQ","1.15"
"931806","9318","108","QFHQ","0.96"
"931812","9318","108","QFHQ","0.78"
"916902","9169","108","QFHQ","1.07"
"916313","9163","108","QFHQ","0.995"
"916310","9163","108","QFHQ","0.96"
"916906","9169","108","QFHQ","1.05"
"916802","9168","108","QFHQ","0.71"
"916311","9163","108","QFHQ","0.95"
"916803","9168","108","QFHQ","1.135"
"930107","9301","108","QFHQ","1.17"
"929812","9298","108","QFHQ","1.27"
"929803","9298","108","QFHQ","1.2"
"930804","9308","108","QFHQ","1.13"
"929808","9298","108","QFHQ","0.82"
"930103","9301","108","QFHQ","0.98"
"930810","9308","108","QFHQ","0.89"
"930106","9301","108","QFHQ","1"
"930102","9301","108","QFHQ","0.94"
"930101","9301","108","QFHQ","0.96"
"929203","9292","108","QFHQ","1.02"
"929210","9292","108","QFHQ","0.85"
"929205","9292","108","QFHQ","0.96"
"929214","9292","108","QFHQ","0.85"
"929204","9292","108","QFHQ","0.95"
"929216","9292","108","QFHQ","0.62"
"929208","9292","108","QFHQ","1.01"
"929207","9292","108","QFHQ","0.76"
"929206","9292","108","QFHQ","1.28"
"929212","9292","108","QFHQ","1.01"
"929218","9292","108","QFHQ","0.79"
"929209","9292","108","QFHQ","0.92"
"931401","9314","108","QFHQ","1.47"
"931305","9313","108","QFHQ","1.14"
"931306","9313","108","QFHQ","0.98"
"931407","9314","108","QFHQ","1.17"
"931308","9313","108","QFHQ","1.05"
"931405","9314","108","QFHQ","1.09"
"931412","9314","108","QFHQ","0.93"
"929804","9298","108","QFHQ","1.11"
"931403","9314","108","QFHQ","1.05"
"931303","9313","108","QFHQ","1.05"
"931302","9313","108","QFHQ","0.79"
"928301","9283","108","QFHQ","1.1"
"928306","9283","108","QFHQ","0.88"
"928303","9283","108","QFHQ","1"
"928302","9283","108","QFHQ","0.86"
"928310","9283","108","QFHQ","1.18"
"928304","9283","108","QFHQ","1.25"
"928305","9283","108","QFHQ","1.01"
"928309","9283","108","QFHQ","0.96"
"928316","9283","108","QFHQ","1.16"
"928308","9283","108","QFHQ","1.02"
"928307","9283","108","QFHQ","1.25"
"925902","9259","108","QFHQ","0.95"
"925914","9259","108","QFHQ","1.09"
"925903","9259","108","QFHQ","1.25"
"925905","9259","108","QFHQ","0.98"
"925908","9259","108","QFHQ","1"
"925913","9259","108","QFHQ","0.98"
"925904","9259","108","QFHQ","1.05"
"925906","9259","108","QFHQ","1.11"
"925911","9259","108","QFHQ","1.13"
"925912","9259","108","QFHQ","1.35"
"925910","9259","108","QFHQ","1.09"
"929708","9297","108","QFHQ","1.04"
"929610","9296","108","QFHQ","1.32"
"929612","9296","108","QFHQ","0.79"
"929603","9296","108","QFHQ","1.07"
"929608","9296","108","QFHQ","1.23"
"929704","9297","108","QFHQ","0.98"
"929604","9296","108","QFHQ","0.98"
"929606","9296","108","QFHQ","0.89"
"929601","9296","108","QFHQ","1.28"
"929602","9296","108","QFHQ","1.03"
"920105","9201","108","QFHQ","1.23"
"920801","9208","108","QFHQ","0.9"
"920810","9208","108","QFHQ","1.2"
"920103","9201","108","QFHQ","0.85"
"920102","9201","108","QFHQ","1.12"
"920806","9208","108","QFHQ","0.96"
"920802","9208","108","QFHQ","1.21"
"920805","9208","108","QFHQ","0.99"
"920803","9208","108","QFHQ","0.81"
"920807","9208","108","QFHQ","1.08"
"920111","9201","108","QFHQ","1.12"
"920104","9201","108","QFHQ","1.33"
"930813","9308","108","QFHQ","1.16"
"930811","9308","108","QFHQ","1.14"
"931301","9313","108","QFHQ","0.99"
"930807","9308","108","QFHQ","1.01"
"930805","9308","108","QFHQ","1.01"
"930105","9301","108","QFHQ","1.09"
"930809","9308","108","QFHQ","0.97"
"930808","9308","108","QFHQ","1.21"
"930802","9308","108","QFHQ","1.39"
"930806","9308","108","QFHQ","1.16"
"1031402","10314","108","QFHQ","0.89"
"1032004","10320","108","QFHQ","0.93"
"1032008","10320","108","QFHQ","1.03"
"1031308","10313","108","QFHQ","1.45"
"1031401","10314","108","QFHQ","0.93"
"1031408","10314","108","QFHQ","0.85"
"1032006","10320","108","QFHQ","0.8"
"1031312","10313","108","QFHQ","1.12"
"1031406","10314","108","QFHQ","1.2"
"1031410","10314","108","QFHQ","1.18"
"1032007","10320","108","QFHQ","0.93"
"1032002","10320","108","QFHQ","0.91"
"1031303","10313","108","QFHQ","1"
"1031306","10313","108","QFHQ","1.22"
"1026707","10267","108","QFHQ","1.21"
"1026303","10263","108","QFHQ","1.15"
"1026701","10267","108","QFHQ","1.18"
"1026305","10263","108","QFHQ","1.2"
"1026304","10263","108","QFHQ","1.03"
"1026311","10263","108","QFHQ","0.99"
"1026306","10263","108","QFHQ","1.02"
"1026802","10268","108","QFHQ","0.82"
"1026302","10263","108","QFHQ","1"
"1037309","10373","108","QFHQ","0.97"
"1037313","10373","108","QFHQ","1.03"
"1037301","10373","108","QFHQ","1.09"
"1037317","10373","108","QFHQ","1.09"
"1037311","10373","108","QFHQ","0.91"
"1037305","10373","108","QFHQ","1.17"
"1037315","10373","108","QFHQ","1.21"
"1038406","10384","108","QFHQ","1.16"
"1039212","10392","108","QFHQ","1.12"
"1038202","10382","108","QFHQ","0.97"
"1039202","10392","108","QFHQ","1"
"1039204","10392","108","QFHQ","1.04"
"1039205","10392","108","QFHQ","1.01"
"1039208","10392","108","QFHQ","0.94"
"1039206","10392","108","QFHQ","0.92"
"1038401","10384","108","QFHQ","0.99"
"1039203","10392","108","QFHQ","0.92"
"1039210","10392","108","QFHQ","0.98"
"1038411","10384","108","QFHQ","1.01"
"1038404","10384","108","QFHQ","1.53"
"1039201","10392","108","QFHQ","1.02"
"1028207","10282","108","QFHQ","1.19"
"1027207","10272","108","QFHQ","0.98"
"1028203","10282","108","QFHQ","0.97"
"1028208","10282","108","QFHQ","1.25"
"1028204","10282","108","QFHQ","1.07"
"1027201","10272","108","QFHQ","1.3"
"1027210","10272","108","QFHQ","1.13"
"1027208","10272","108","QFHQ","0.96"
"1027202","10272","108","QFHQ","1.12"
"1028202","10282","108","QFHQ","1.22"
"1030406","10304","108","QFHQ","1.21"
"1030705","10307","108","QFHQ","1.13"
"1030601","10306","108","QFHQ","0.83"
"1030607","10306","108","QFHQ","1.24"
"1030609","10306","108","QFHQ","0.88"
"1030603","10306","108","QFHQ","1.29"
"1030707","10307","108","QFHQ","1.14"
"1030701","10307","108","QFHQ","0.97"
"1030706","10307","108","QFHQ","1.04"
"1030604","10306","108","QFHQ","1.03"
"1016907","10169","108","QFHQ","1.6"
"1016902","10169","108","QFHQ","1.18"
"1018910","10189","108","QFHQ","0.85"
"1019609","10196","108","QFHQ","1.01"
"1016901","10169","108","QFHQ","1.03"
"1018903","10189","108","QFHQ","1.2"
"1019604","10196","108","QFHQ","1.23"
"1019608","10196","108","QFHQ","0.95"
"1019606","10196","108","QFHQ","1.2"
"1018905","10189","108","QFHQ","1.03"
"1018906","10189","108","QFHQ","1.01"
"1038409","10384","108","QFHQ","1.08"
"1038206","10382","108","QFHQ","1.19"
"1038216","10382","108","QFHQ","0.94"
"1038407","10384","108","QFHQ","1.05"
"1038413","10384","108","QFHQ","1.23"
"1038210","10382","108","QFHQ","1.01"
"1038402","10384","108","QFHQ","0.91"
"1038208","10382","108","QFHQ","1.39"
"1038214","10382","108","QFHQ","1.17"
"1038204","10382","108","QFHQ","1.15"
"1038408","10384","108","QFHQ","0.91"
"1038203","10382","108","QFHQ","1.13"
"1038201","10382","108","QFHQ","0.98"
"1038405","10384","108","QFHQ","1.14"
"1035903","10359","108","QFHQ","0.72"
"1036705","10367","108","QFHQ","0.99"
"1036706","10367","108","QFHQ","1.08"
"1035105","10351","108","QFHQ","0.99"
"1036703","10367","108","QFHQ","0.93"
"1035911","10359","108","QFHQ","1.06"
"1036710","10367","108","QFHQ","0.84"
"1035902","10359","108","QFHQ","0.87"
"1035905","10359","108","QFHQ","1.12"
"1036704","10367","108","QFHQ","0.84"
"1035901","10359","108","QFHQ","1.09"
"1036702","10367","108","QFHQ","0.96"
"1036715","10367","108","QFHQ","1.11"
"1035304","10353","108","QFHQ","0.95"
"1036712","10367","108","QFHQ","0.69"
"1035904","10359","108","QFHQ","0.87"
"1036708","10367","108","QFHQ","0.88"
"1037109","10371","108","QFHQ","0.94"
"1037303","10373","108","QFHQ","1.15"
"1036701","10367","108","QFHQ","0.96"
"1036709","10367","108","QFHQ","0.89"
"1037106","10371","108","QFHQ","0.92"
"1036707","10367","108","QFHQ","0.89"
"1037307","10373","108","QFHQ","1.29"
"1037104","10371","108","QFHQ","0.91"
"1037103","10371","108","QFHQ","0.78"
"1037105","10371","108","QFHQ","0.77"
"1021709","10217","108","QFHQ","0.91"
"1021703","10217","108","QFHQ","1.09"
"1021702","10217","108","QFHQ","1.15"
"1021710","10217","108","QFHQ","0.92"
"1021707","10217","108","QFHQ","1.29"
"1024003","10240","108","QFHQ","0.87"
"1024006","10240","108","QFHQ","0.87"
"1021706","10217","108","QFHQ","1.08"
"1021704","10217","108","QFHQ","1.22"
"1016409","10164","108","QFHQ","1.17"
"1016411","10164","108","QFHQ","1.07"
"1016905","10169","108","QFHQ","1.27"
"1016412","10164","108","QFHQ","1.04"
"1016208","10162","108","QFHQ","1.19"
"1016408","10164","108","QFHQ","0.98"
"1016403","10164","108","QFHQ","1.02"
"1016903","10169","108","QFHQ","1.21"
"1016209","10162","108","QFHQ","1.04"
"1016401","10164","108","QFHQ","0.9"
"1032714","10327","108","QFHQ","0.89"
"1032708","10327","108","QFHQ","1.02"
"1032712","10327","108","QFHQ","1.12"
"1032023","10320","108","QFHQ","0.58"
"1032003","10320","108","QFHQ","0.9"
"1032702","10327","108","QFHQ","1.03"
"1032701","10327","108","QFHQ","0.89"
"1032709","10327","108","QFHQ","0.84"
"1032005","10320","108","QFHQ","0.81"
"1020703","10207","108","QFHQ","1.2"
"1019602","10196","108","QFHQ","1.2"
"1020405","10204","108","QFHQ","1.08"
"1020406","10204","108","QFHQ","1"
"1020702","10207","108","QFHQ","1.02"
"1020707","10207","108","QFHQ","1.16"
"1020408","10204","108","QFHQ","1.13"
"1020705","10207","108","QFHQ","0.94"
"1020713","10207","108","QFHQ","1.01"
"1020403","10204","108","QFHQ","1.06"
"1019601","10196","108","QFHQ","1.19"
"1020701","10207","108","QFHQ","0.96"
"1020402","10204","108","QFHQ","0.84"
"1019605","10196","108","QFHQ","0.87"
"1021002","10210","108","QFHQ","1.05"
"1021014","10210","108","QFHQ","0.99"
"1021010","10210","108","QFHQ","1.3"
"1021001","10210","108","QFHQ","0.88"
"1021003","10210","108","QFHQ","0.9"
"1021004","10210","108","QFHQ","0.8"
"1021012","10210","108","QFHQ","1.25"
"1021006","10210","108","QFHQ","0.92"
"1020407","10204","108","QFHQ","1.04"
"1026704","10267","108","QFHQ","0.96"
"1026702","10267","108","QFHQ","0.87"
"1027204","10272","108","QFHQ","1.01"
"1027214","10272","108","QFHQ","1.22"
"1026711","10267","108","QFHQ","1.29"
"1026705","10267","108","QFHQ","1.19"
"1026712","10267","108","QFHQ","0.91"
"1027206","10272","108","QFHQ","0.95"
"1026710","10267","108","QFHQ","0.99"
"1026709","10267","108","QFHQ","0.98"
"1030806","10308","108","QFHQ","0.96"
"1031102","10311","108","QFHQ","1.05"
"1031209","10312","108","QFHQ","0.95"
"1030709","10307","108","QFHQ","1.27"
"1030702","10307","108","QFHQ","0.94"
"1030804","10308","108","QFHQ","0.86"
"1031206","10312","108","QFHQ","0.85"
"1031101","10311","108","QFHQ","0.97"
"1030711","10307","108","QFHQ","1.16"
"1030802","10308","108","QFHQ","1.19"
"1030704","10307","108","QFHQ","1.13"
"916904","9169","108","QFHQ","0.875"
"919605","9196","108","QFHQ","1.15"
"919801","9198","108","QFHQ","1.03"
"919802","9198","108","QFHQ","1.29"
"919803","9198","108","QFHQ","0.97"
"919805","9198","108","QFHQ","1.27"
"919807","9198","108","QFHQ","0.92"
"919808","9198","108","QFHQ","1.38"
"919809","9198","108","QFHQ","1.18"
"920101","9201","108","QFHQ","0.9"
"920107","9201","108","QFHQ","1.11"
"920115","9201","108","QFHQ","0.99"
"929701","9297","108","QFHQ","1.12"
"929702","9297","108","QFHQ","1.3"
"929703","9297","108","QFHQ","0.89"
"929705","9297","108","QFHQ","1.28"
"929707","9297","108","QFHQ","1.04"
"929801","9298","108","QFHQ","0.84"
"929802","9298","108","QFHQ","1.08"
"929805","9298","108","QFHQ","0.91"
"929806","9298","108","QFHQ","0.83"
"929810","9298","108","QFHQ","1.1"
"1001110","10011","108","QFHQ","0.81"
"1001313","10013","108","QFHQ","1.01"
"1013401","10134","108","QFHQ","0.8"
"1021008","10210","108","QFHQ","0.68"
"1026803","10268","108","QFHQ","0.71"
"1035101","10351","108","QFHQ","0.95"
"1035102","10351","108","QFHQ","0.94"
"1035103","10351","108","QFHQ","0.89"
"1035106","10351","108","QFHQ","0.99"
"1035109","10351","108","QFHQ","0.96"
"1035112","10351","108","QFHQ","0.97"
"1035113","10351","108","QFHQ","1.12"
"1035301","10353","108","QFHQ","1.2"
"1035302","10353","108","QFHQ","1.18"
"1035303","10353","108","QFHQ","1.29"
"1035305","10353","108","QFHQ","1.01"
"1035306","10353","108","QFHQ","1.16"
"1035307","10353","108","QFHQ","1.29"
"1035309","10353","108","QFHQ","1.13"
"1035311","10353","108","QFHQ","1.01"
"1035313","10353","108","QFHQ","1.25"
"1026802","10268","39","DCP","68.3824"
"1037309","10373","39","DCP","70.5148"
"1037313","10373","39","DCP","68.2432"
"1037301","10373","39","DCP","67.8105"
"1037317","10373","39","DCP","71.2585"
"1037311","10373","39","DCP","70.7469"
"1037305","10373","39","DCP","74.1703"
"1037315","10373","39","DCP","70.9343"
"1038406","10384","39","DCP","71.3322"
"1039212","10392","39","DCP","73.1239"
"1038202","10382","39","DCP","76.4925"
"1039202","10392","39","DCP","72.4138"
"1039204","10392","39","DCP","72.9839"
"1039205","10392","39","DCP","75.0567"
"1039208","10392","39","DCP","73.9962"
"1039206","10392","39","DCP","74.4681"
"1038401","10384","39","DCP","73.9054"
"1039203","10392","39","DCP","75.4352"
"1039210","10392","39","DCP","73.4568"
"1038411","10384","39","DCP","74.0519"
"1038404","10384","39","DCP","76.9821"
"1039201","10392","39","DCP","74.6789"
"1038409","10384","39","DCP","75.2809"
"1038206","10382","39","DCP","70.4724"
"1038216","10382","39","DCP","73.8337"
"1038407","10384","39","DCP","72.1915"
"1038413","10384","39","DCP","73.5341"
"1038210","10382","39","DCP","73.6948"
"1038402","10384","39","DCP","73.6559"
"1038208","10382","39","DCP","74.8563"
"1038214","10382","39","DCP","70.7182"
"1038204","10382","39","DCP","69.0141"
"1038408","10384","39","DCP","72.8972"
"1038203","10382","39","DCP","75.039"
"1038201","10382","39","DCP","76.07"
"1038405","10384","39","DCP","76.4298"
"1036708","10367","39","DCP","71.1864"
"1037109","10371","39","DCP","70.7993"
"1037303","10373","39","DCP","69.1475"
"1036701","10367","39","DCP","73.6051"
"1036709","10367","39","DCP","71.4286"
"1037106","10371","39","DCP","75.3363"
"1036707","10367","39","DCP","71.748"
"1037307","10373","39","DCP","73.5978"
"1037104","10371","39","DCP","72.479"
"1037103","10371","39","DCP","70.2842"
"1037105","10371","39","DCP","72.4272"
"1026803","10268","39","DCP","68.942"
"1013705","10137","79","LMOHC","16.35"
"1013905","10139","79","LMOHC","22.6"
"1013711","10137","79","LMOHC","20.58"
"1013701","10137","79","LMOHC","16.05"
"1013410","10134","79","LMOHC","21.52"
"1013912","10139","79","LMOHC","26.89"
"1013403","10134","79","LMOHC","19.4"
"1013903","10139","79","LMOHC","20.23"
"1013612","10136","79","LMOHC","23.37"
"1013713","10137","79","LMOHC","24.18"
"1013707","10137","79","LMOHC","21.93"
"1013906","10139","79","LMOHC","16.22"
"1013610","10136","79","LMOHC","23.56"
"933114","9331","79","LMOHC","15.62"
"933203","9332","79","LMOHC","22.21"
"933101","9331","79","LMOHC","13.86"
"933204","9332","79","LMOHC","16.42"
"933202","9332","79","LMOHC","18.15"
"933104","9331","79","LMOHC","17.03"
"933102","9331","79","LMOHC","16.93"
"933108","9331","79","LMOHC","16.44"
"933103","9331","79","LMOHC","15.63"
"933112","9331","79","LMOHC","17"
"933201","9332","79","LMOHC","20.89"
"933110","9331","79","LMOHC","18.24"
"933106","9331","79","LMOHC","18.05"
"1000810","10008","79","LMOHC","16.88"
"1008911","10089","79","LMOHC","19.78"
"1008906","10089","79","LMOHC","21.54"
